ID,Title,TMDB_id,IMGID,Release,Runtime,Genres,Language,Cast,Director,Producer,Writer,Sound Designer,Editor,Director of Photography,Composer,Art Direction,Production Design,Costume Design,Makeup Artist
[Film1191],Basic Instinct,402,/76Ts0yoHk8kVQj9MMnoMixhRWoh.jpg,1992-03-20,127,"Thriller,Mystery",en,"Michael Douglas,Sharon Stone,George Dzundza,Jeanne Tripplehorn,Leilani Sarelle",Paul Verhoeven,Alan Marshall,,,Frank J. Urioste,Jan de Bont,Jerry Goldsmith,"Mark Billerman,William Cruse",Terence Marsh,Ellen Mirojnick,David Forrest
[Film11928],Train of Shadows: The Specter of Le Thuit,32934,/6Kk8aiS9WOmckykkkVDDa9r4rBx.jpg,1997-12-13,88,Drama,es,"Jessica Andrieu,Anne Céline Auche,Juliette Gautier,Marc Montserrat,Ivon Orvain",José Luis Guerín,,José Luis Guerín,,,,,,,,
[Film11942],Dust Devil,5237,/nqs8S9vG6AMtPtwv7HqhnhqP7eF.jpg,1992-07-11,103,"Horror,Mystery,Thriller",en,"Robert John Burke,Chelsea Field,Marianne Sägebrecht,William Hootkins,Zakes Mokae",Richard Stanley,JoAnne Sellar,Richard Stanley,,"Paul Carlin,Jamie Macdermott,Derek Trigg",Steven Chivers,Simon Boswell,"Michael Carlin,Graeme Orwin",Joseph Bennett,"Michele Clapton,Ruy Filipe",Lisa Boni
[Film11963],The Five,29475,/mmNKtRPFVfyUKCe8e89pGkeBlRK.jpg,1991-03-29,121,"Drama,Music",en,"Robert Townsend,Michael Wright,Leon,Harry Lennix,Tico Wells",Robert Townsend,"Robert Townsend,Loretha C. Jones","Keenen Ivory Wayans,Robert Townsend",,,Bill Dill,Stanley Clarke,,Wynn Thomas,Ruth E. Carter,
[Film11965],But I'm a Cheerleader,20770,/2TBadRiMH15R3UFnc7hSBkbYH8S.jpg,2000-07-07,85,"Comedy,Drama,Romance",en,"Natasha Lyonne,Clea DuVall,Cathy Moriarty,RuPaul,Melanie Lynskey",Jamie Babbit,"Andrea Sperling,Leanna Creel",,,Cecily Rhett,Jules Labarthe,Pat Irwin,Macie Vener,Rachel Kamerman,Alix Friedberg,Rosemary Lawrence
[Film1196],Once Upon a Time in China,10619,/8TmkTiHOTAyAjmbtDVi5f78a5ow.jpg,1993-01-01,112,Action,cn,"Jet Li,Rosamund Kwan,Max Mok Siu-Chung,Xiong Xin-Xin,Liu Xun",Tsui Hark,"Marco Mak Chi-Sin,Tsui Hark,Ng See-Yuen",,,"Angie Lam,Marco Mak Chi-Sin",Andrew Lau,William Wu Wai-Lap,,Timmy Yip,,
[Film11975],Pola X,35717,/7sTR8jWXd1PTfjRWHd5gKmNdYKC.jpg,1999-05-12,134,"Drama,Romance",fr,"Guillaume Depardieu,Yekaterina Golubeva,Catherine Deneuve,Delphine Chuillot,Laurent Lucas",Leos Carax,Bruno Pésery,Herman Melville,"Jean-Pierre Laforce,Jean-Louis Ughetto,Béatrice Wick",Nelly Quettier,Eric Gautier,,,Laurent Allaire,Esther Walz,Esmé Sciaroni
[Film1198],Green Snake,39915,/ng5Lud8MIflxrrIrQdxlwUOMDcJ.jpg,1993-04-10,99,"Action,Fantasy,Romance",cn,"Joey Wong,Maggie Cheung,Vincent Zhao,Wu Hsing-Guo,Ma Jingwu",Tsui Hark,Tsui Hark,"Tsui Hark,Lilian Lee",,Jack Ah,,,Bill Lui,,Bo-Ling Ng,
[Film11998],Wild Zero,16231,/pMApWNVs7UJC3s16xejECxuLZbv.jpg,1999-08-28,98,"Horror,Action,Comedy,Science Fiction,Music,Thriller",ja,"Guitar Wolf,Bass Wolf,Drum Wolf,Masashi Endô,Kwancharu Shitichai",Tetsuro Takeuchi,"Katsuaki Takemoto,Kaichiro Furata",Tetsuro Takeuchi,,Tomoe Kubota,,,,,,
[Film1199],Mother and Son,44361,/mOecN5ZKgNNhHhmpxrdvpzsWu8O.jpg,1997-02-20,65,Drama,ru,"Aleksei Ananishnov,Gudrun Geyer",Aleksandr Sokurov,Thomas Kufus,,,Leda Semyonova,Alexey Fedorov,,,Vera Zelinskaya,,
[Film119],Interview With the Vampire: The Vampire Chronicles,628,/2162lAT2MP36MyJd2sttmj5du5T.jpg,1994-11-11,123,"Horror,Drama,Fantasy",en,"Brad Pitt,Tom Cruise,Kirsten Dunst,Antonio Banderas,Christian Slater",Neil Jordan,"David Geffen,Stephen Woolley",,,"Mick Audsley,Joke van Wijk",Philippe Rousselot,Elliot Goldenthal,"Malcolm Middleton,James E. Tocci",Dante Ferretti,Sandy Powell,
[Film12004],Jin-Roh: The Wolf Brigade,823,/iyLKFR339GCzTKUtrVO4hbeEhub.jpg,1999-11-17,102,"Animation,Science Fiction,Thriller,Drama",ja,"Yoshikatsu Fujiki,Sumi Mutou,Hiroyuki Kinosha,Eri Sendai,Kenji Nakagawa",Hiroyuki Okiura,"Hidekazu Terakawa,Tsutomu Sugita",,,Shuichi Kakesu,Hisao Shirai,Hajime Mizoguchi,Hiromasa Ogura,,,
[Film1200],Boogie Nights,4995,/cLyH1ThGaNazatJblc36Mthb0ea.jpg,1997-10-07,156,Drama,en,"Mark Wahlberg,Julianne Moore,Burt Reynolds,Don Cheadle,John C. Reilly",Paul Thomas Anderson,"John S. Lyons,Lloyd Levin,Paul Thomas Anderson,JoAnne Sellar",,Richard Chaim,Dylan Tichenor,Robert Elswit,Michael Penn,Ted Berner,Bob Ziembicki,Mark Bridges,"Brian McManus,Lynn Rodgers,Eva Marie Denst"
[Film1201],The Blade,479777,/gmlRpIN7uD5ZnzHq4Ozp0qKOwtG.jpg,1994-01-01,0,"Horror,Drama,Mystery,Thriller",en,"Crystal Owens,David Christensen,Julie Horvath,Anne Howard",Bryan Michael Stoller,,,,,,,,,,
[Film120206],Jakub,260664,,1992-01-01,65,Documentary,cs,,Jana Ševčíková,,,,Jan Mattlach,"Miroslav Čvorsjuk,Jaromír Kačer,Martin Vadas,Miroslav Halada",Alan Vitouš,,,,
[Film12045],The Last Days of Disco,16980,/bm9GGODZoDmqkiZQedzXm3UvA3q.jpg,1998-05-29,113,"Comedy,Drama,Romance",en,"Chloë Sevigny,Kate Beckinsale,Chris Eigeman,Mackenzie Astin,Matt Keeslar",Whit Stillman,Whit Stillman,Whit Stillman,,"Andrew Hafitz,Jay Pires",John Thomas,,Molly Mikula,Ginger Tougas,Sarah Edwards,"Fern Buchner,Cassandra Saulter,Joseph Farulla,Eva Polywka,Linda Hensching"
[Film12050],The Gingerbread Man,12488,/elUhVYTJGABQ0rVl9VPMPADcLBG.jpg,1998-01-23,114,"Thriller,Drama",en,"Kenneth Branagh,Embeth Davidtz,Robert Downey Jr.,Daryl Hannah,Tom Berenger",Robert Altman,Jeremy Tannenbaum,John Grisham,"Richard King,Randle Akerson",Geraldine Peroni,Gu Changwei,Mark Isham,Jack Ballance,Stephen Altman,Dona Granata,
[Film120],Office Space,1542,/gA49wTJMIr3TUM6fEDkjeGxkYgZ.jpg,1999-02-19,89,Comedy,en,"Ron Livingston,Jennifer Aniston,David Herman,Ajay Naidu,Diedrich Bader",Mike Judge,"Michael Rotenberg,Daniel Rappaport",,,David Rennie,Tim Suhrstedt,John Frizzell,Adele Plauche,Edward T. McAvoy,Melinda Eshelman,
[Film12123],I Can't Sleep,64900,/2bdKysfsWRQCwIYFpJrFc5QI91z.jpg,1994-05-18,112,"Drama,Mystery,Thriller,Romance",fr,"Yekaterina Golubeva,Richard Courcet,Vincent Dupont,Laurent Grévill,Alex Descas",Claire Denis,Bruno Pésery,,,Nelly Quettier,Agnès Godard,"John Pattison,Jean-Louis Murat",,"Thierry Flamand,Arnaud de Moleron",Claire Fraisse,"Danièle Vuarin,Anne-Marie Demeur"
[Film121354],Tears of Ecstasy,459180,/8Svg5O894CnVef7kZdrgqxqqSw.jpg,1995-11-10,62,Comedy,ja,"Hotaru Hazuki,Kiyomi Itō,Tomoki Taguchi,Masayuki Yonaha",Hiroyuki Oki,Akihiro Suzuki,"Kiyomi Itō,Hiroyuki Oki",,,Takeshi Uehara,,,,,
[Film1215],April Story,72933,/ciSSrQt5HjUM8SicA05nZpo4oda.jpg,1998-03-14,67,"Romance,Drama",ja,"Takako Matsu,Seiichi Tanabe,Kazuhiko Kato,Rumi,Ken Mitsuishi",Shunji Iwai,Hidemi Satani,Shunji Iwai,,Shunji Iwai,Noboru Shinoda,,Yuji Tsuzuki,,,
[Film12190],All Ladies Do It,37265,/6Wzhfs1udDyEAwepW5SZsSwjNhk.jpg,1992-02-21,93,"Comedy,Drama",it,"Claudia Koll,Paolo Lanza,Ornella Marcucci,Isabella Deiana,Franco Branciaroli",Tinto Brass,,,,Tinto Brass,"Silvano Ippoliti,Massimo Di Venanzo",,,,,
[Film1220],Swallowtail Butterfly,8426,/p67xuAENDxee2DZZfRQFiVH3iBR.jpg,1996-09-14,146,"Drama,Crime",ja,"Ayumi Ito,Yosuke Eguchi,Chara,Hiroshi Mikami,Andy Hui",Shunji Iwai,,Shunji Iwai,,,Noboru Shinoda,Takeshi Kobayashi,,Yohei Taneda,,
[Film122440],The Day of the Painter,437871,/cHgqwb9o0AaFRyu3G76Np7xtVsw.jpg,1997-01-01,84,Drama,de,"Kristin Dressler,Heide Jansen,Maria Masciulli,Judith Verberne",Werner Nekes,,,,Werner Nekes,Werner Nekes,Anthony Moore,,,,
[Film1224],In the Line of Fire,9386,/3NvOFpmyECI3DNExYMtFIRcGMsu.jpg,1993-07-08,128,"Action,Drama,Thriller,Crime,Mystery",en,"Clint Eastwood,John Malkovich,Rene Russo,Dylan McDermott,Gary Cole",Wolfgang Petersen,Jeff Apple,,,Anne V. Coates,John Bailey,Ennio Morricone,John Warnke,Lilly Kilvert,Erica Edell Phillips,"Barbara Lacy,James Lee McCoy,Werner Keppler"
[Film123398],Lesbian Rape: Sweet Honey Juice,339657,/8ROYKmU32LpUnezhqzlb6DB07uL.jpg,1991-02-02,59,Drama,ja,"Rei Takagi,Emi Sugimoto,Kôichi Imaizumi,Emi Ishikawa",Hisayasu Satô,,Shirô Yumeno,,Shōji Sakai,Masashi Inayoshi,,,,,
[Film1233],Hard-Boiled,11782,/wuljacjo7DCzUzDianeZZwPb6to.jpg,1992-04-16,126,"Action,Thriller,Crime",cn,"Chow Yun-Fat,Tony Leung Chiu-wai,Anthony Wong,Teresa Mo,Philip Chan Yan-Kin",John Woo,"Terence Chang,Linda Kuk",,,"John Woo,David Wu,Hai Kit-Wai,Jack Ah",Horace Wong,"James Wong,Michael Gibbs","Chong Kwok-Wing,James Leung,Tai Chan-Ching",,"Janet Chun,Bruce Yu Ka-On",
[Film123834],Kaun,463308,/iF2XYHiqhe8LcpgEzjOWZjKRzL8.jpg,1998-12-06,147,"Action,Comedy",en,"Sunil Shetty,Saif Ali Khan,Sonali Bendre,Deepti Bhatnagar",Deepak Anand,,Raju Saigal,,,,,,,,
[Film12407],Young Thugs: Nostalgia,80314,/5hiT7wpdVI8MYtOvEQZzzEp8Ss3.jpg,1998-09-26,94,"Drama,Action,Comedy",ja,"Naoto Takenaka,Saki Takaoka,Toshikazu Nakaba,Akihiro Shimizu",Takashi Miike,"Toshiaki Nakazawa,Yasuhiko Furusato,Masao Kimura",,Yoshiya Obara,Yasushi Shimamura,Hideo Yamamoto,,,,,
[Film1241],Bringing Out the Dead,8649,/jqwhUOOBORqpwp0KPwULGpGXhaj.jpg,1999-10-22,121,Drama,en,"Nicolas Cage,Patricia Arquette,John Goodman,Ving Rhames,Tom Sizemore",Martin Scorsese,"Scott Rudin,Barbara De Fina",,,Thelma Schoonmaker,Robert Richardson,Elmer Bernstein,Robert Guerra,Dante Ferretti,Rita Ryack,"Jane DiPersio,Leon Weisinger"
[Film1245],The Green Mile,497,/velWPhVMQeQKcxggNEU8YmIo52R.jpg,1999-12-10,189,"Fantasy,Drama,Crime",en,"Tom Hanks,David Morse,Bonnie Hunt,Michael Clarke Duncan,James Cromwell",Frank Darabont,"David Valdes,Frank Darabont",,,Richard Francis-Bruce,David Tattersall,Thomas Newman,,Terence Marsh,Karyn Wagner,"Daniel C. Striepeke,Deborah La Mia Denaver"
[Film1246],Bones,35292,/yGY053q9WlgaZzji50ZHK3p8VIy.jpg,1995-09-20,128,Comedy,en,"Oliver Platt,Jerry Lewis,Lee Evans,Leslie Caron,Richard Griffiths",Peter Chelsom,"Simon Fields,Peter Chelsom","Peter Chelsom,Peter Flannery",,Martin Walsh,Eduardo Serra,,Andrew Munro,Caroline Hanania,Lindy Hemming,"Yvonne Coppard,Helen Johnson"
[Film124918],Turtle Vision,254874,/fILZnECGggprzpzVBK1fiyeytIe.jpg,1991-07-20,60,"Drama,Horror",ja,"Rei Takagi,Naomi Sugishita,Miki Fukada,Taketoshi Watari",Hisayasu Satô,Iwao Tanaka,,,Shōji Sakai,Masashi Inayoshi,Turtle Vision,,,,
[Film12550],Candyman: Farewell to the Flesh,10824,/2rQ6q7PjHrMQALXpPl7ExhQIvb4.jpg,1995-03-17,93,"Horror,Thriller",en,"Tony Todd,Kelly Rowan,William O'Leary,Bill Nunn,David Gianopoulos",Bill Condon,"Sigurjón Sighvatsson,Gregg Fienberg",,,Virginia Katz,Tobias A. Schliessler,Philip Glass,,Barry Robison,,
[Film12593],Simple Men,47802,/9coPg1xowAJxGJJprGKuRPBsuoG.jpg,1992-10-14,105,"Crime,Drama,Romance",en,"Robert John Burke,Bill Sage,Karen Sillas,Elina Löwensohn,Martin Donovan",Hal Hartley,"Ted Hope,Hal Hartley",Hal Hartley,,Steve Hamilton,Michael Spiller,Hal Hartley,Thérèse DePrez,Daniel Ouellette,Alexandra Welker,Judy Chin
[Film125979],A Well-Ordered Restaurant,136601,/mwXU3VLUbBGXy8ZqfZKSOdx0i2p.jpg,1991-08-03,19,"Animation,Fantasy,Horror",ja,,"Kihachiro Kawamoto,Tadanari Okamoto",,,,,,,Reiko Okuyama,,,
[Film125],Pi,473,/lnZEukSpVPCGrwsysqfQpLgFraF.jpg,1998-07-10,84,"Mystery,Drama,Thriller",en,"Sean Gullette,Mark Margolis,Ben Shenkman,Pamela Hart,Stephen Pearlman",Darren Aronofsky,Eric Watson,Darren Aronofsky,Brian Emrich,Oren Sarch,Matthew Libatique,Clint Mansell,Eileen Butler,Matthew Maraffi,,Ariyela Wald-Cohain
[Film12632],A Personal Journey With Martin Scorsese Through American Movies,55676,/8yLgV0zrd7u4c4dGqHvRP9MqvSL.jpg,1995-05-21,225,Documentary,en,"Martin Scorsese,Brian De Palma,Francis Ford Coppola,George Lucas,Billy Wilder","Martin Scorsese,Michael Henry Wilson","Martin Scorsese,Florence Dauman",,,,"Nancy Schreiber,Frances Reid",Elmer Bernstein,,,,
[Film12684],Untamed Heart,26333,/3yadFGkoU9BCIECiNnVrsRnkBKy.jpg,1993-02-12,102,"Comedy,Drama,Romance",en,"Christian Slater,Marisa Tomei,Rosie Perez,Kyle Secor,Willie Garson",Tony Bill,"Tony Bill,Helen Buck Bartlett",Tom Sierchio,,Mia Goldman,Jost Vacano,Cliff Eidelman,,,,
[Film126],Heat,949,/obpPQskaVpSiC9RcJRB6iWDTCXS.jpg,1995-12-15,170,"Action,Crime,Drama,Thriller",en,"Al Pacino,Robert De Niro,Val Kilmer,Jon Voight,Tom Sizemore",Michael Mann,"Michael Mann,Art Linson",,,"William Goldenberg,Tom Rolf,Pasquale Buba,Dov Hoenig",Dante Spinotti,"Elliot Goldenthal,Brian Eno",Margie Stone McShirley,Neil Spisak,Deborah Lynn Scott,"John Caglione Jr.,Ken Diaz"
[Film127303],The Rabbit Man,64338,/wzCe6ahTsjmWO0GMquucgDeWpmK.jpg,1990-09-28,99,Drama,sv,"Börje Ahlstedt,Leif Andrée,Stina Ekblad,Eva Engström,Tomas Pontén",Stig Larsson,,Stig Larsson,,,,,,,,
[Film12751],Godzilla vs. Mothra,39465,/zk72k1t0Lh2FI1vOHcOvfzve6Hs.jpg,1992-12-12,102,"Action,Adventure,Science Fiction",ja,"Tetsuya Bessho,Satomi Kobayashi,Takehiro Murata,Saburo Shinoda,Akiji Kobayashi",Takao Okawara,Shogo Tomiyama,Kazuki Ōmori,,Miho Yoneda,,Akira Ifukube,Tadashi Sakai,,,Yoshie Shimonabe
[Film12756],The Apple,43978,/2vCgV3503UfEDBFkXZnQ3UuyfAE.jpg,1998-01-01,86,Drama,fa,"Massoumeh Naderi,Zahra Naderi,Ghorban Ali Naderi,Azizeh Mohamadi",Samira Makhmalbaf,,"Samira Makhmalbaf,Mohsen Makhmalbaf",,Mohsen Makhmalbaf,,,,,,
[Film12794],A Moment of Innocence,43976,/jBgImBSOFUJg8voD7xbLqS1s1tf.jpg,1996-08-13,78,Drama,fa,"Mirhadi Tayebi,Mohsen Makhmalbaf,Ali Bakhsi,Ammar Tafti",Mohsen Makhmalbaf,Abolfazl Alagheband,Mohsen Makhmalbaf,,Mohsen Makhmalbaf,Mahmoud Kalari,,,Reza Alaqeband,,
[Film12795],Gabbeh,43771,/wAxUKBxrV5SUMmiU7szT7FcmgzU.jpg,1996-06-26,75,"Drama,Mystery,Romance",fa,"Shaghayeh Djodat,Abbas Sayah,Hossein Moharami,Rogheih Moharami,Parvaneh Ghalandari",Mohsen Makhmalbaf,"Khalil Daroudchi,Khalil Daroudchi",,,,Mahmoud Kalari,,,,,
[Film12865],"Once Upon a Time, Cinema",43977,/k62Bhq1SBag8NTCUQ2tiub9OOl3.jpg,1992-02-01,92,"Fantasy,History,Comedy",fa,"Ezzatolah Entezami,Mehdi Hashemi,Mohammadali Keshavarz,Akbar Abdi,Dariush Arjmand",Mohsen Makhmalbaf,"Mohammadmehdi Dadgoo,Masoud Jafari Jozani",Mohsen Makhmalbaf,Ahmad Asgari,"Mohsen Makhmalbaf,Davoud Yusefian",,,,Hassan Farsi,Hassan Farsi,
[Film12869],Pan Tadeusz: The Last Foray in Lithuania,4966,/c6NdC9UwQTWmzFHtExjOGz4A47E.jpg,1999-10-18,150,"Drama,Romance",pl,"Bogusław Linda,Daniel Olbrychski,Grażyna Szapołowska,Andrzej Seweryn,Michal Zebrowski",Andrzej Wajda,,,,Wanda Zeman,Paweł Edelman,Wojciech Kilar,,Allan Starski,"Magdalena Biernawska-Teslawska,Malgorzata Stefaniak",
[Film129088],Virus,9423,/5Np88iigCfnXvMlMKmCcbPVIbYQ.jpg,1999-01-14,99,"Horror,Action,Science Fiction",en,"Jamie Lee Curtis,William Baldwin,Donald Sutherland,Joanna Pacula,Marshall Bell",John Bruno,Gale Anne Hurd,,Eric Lindemann,M. Scott Smith,David Eggby,Joel McNeely,"Donald B. Woodruff,Jaymes Hinkle,Robert J. Quinn",Mayling Cheng,Deborah Everton,Sandra S. Orsolyak
[Film12919],The 13th Warrior,1911,/7pyhR5K1iv67daYw0DfsmsersKA.jpg,1999-08-13,102,"Adventure,History,Action",en,"Antonio Banderas,Diane Venora,Dennis Storhøi,Vladimir Kulich,Omar Sharif",John McTiernan,"John McTiernan,Michael Crichton,Ned Dowd",,,John Wright,Peter Menzies Jr.,Jerry Goldsmith,Helen Jarvis,Wolf Kroeger,,
[Film12924],Love Letter,31342,/7w8QCvKDFn1cJ3sW3RGWcwlitgX.jpg,1999-05-21,88,"Comedy,Romance",en,"Kate Capshaw,Tom Everett Scott,Ellen DeGeneres,Julianne Nicholson,Tom Selleck",Peter Chan,,"Maria Maggenti,Cathleen Schine",,,,,,,,
[Film1294],Naked Lunch,2742,/oKhneavHiAFCJg95LmvWNGnLXnO.jpg,1991-12-27,115,"Crime,Drama",en,"Peter Weller,Judy Davis,Ian Holm,Julian Sands,Roy Scheider",David Cronenberg,Jeremy Thomas,David Cronenberg,,Ronald Sanders,Peter Suschitzky,"Howard Shore,Ornette Coleman",James McAteer,Carol Spier,Denise Cronenberg,
[Film129573],Beyond the Mind's Eye,59169,/tobbo3QtcTgraoDHeiiSKy5R5bI.jpg,1992-10-09,50,Animation,en,,Michael Boydstun,"Steven Churchill,Sean Gleason",,,Michael Boydstun,,Jan Hammer,,,,
[Film13033],"Silent Night, Deadly Night 5: The Toy Maker",70984,/dSA5fLdk14CglFluKVMohrjo7L4.jpg,1991-11-06,90,"Horror,Science Fiction",en,"William Thorne,Jane Higginson,Van Quattro,Tracy Fraim,Neith Hunter",Martin Kitrosser,"Richard N. Gladstein,Brian Yuzna","Brian Yuzna,Martin Kitrosser",,Norman Buckley,James Mathers,Matthew Morse,,Whitney Brooke Wheeler,,
[Film13037],The Boys,25221,/7cMupruGQjcm43mC30fTazT7pOe.jpg,1991-11-22,138,"Drama,Music",en,"Bette Midler,James Caan,George Segal,Patrick O'Neal,Christopher Rydell",Mark Rydell,"Bette Midler,Bonnie Bruckheimer,Margaret South",,,"Gerald B. Greenberg,Jere Huggins",Stephen Goldblatt,Dave Grusin,"Donald B. Woodruff,Dianne Wager",Assheton Gorton,Wayne A. Finkelman,
[Film13113],Light Sleeper,36351,/9vOyeRXNIxosjL3lxWUAVmKmvBE.jpg,1992-02-01,103,"Drama,Crime",en,"Willem Dafoe,Susan Sarandon,Dana Delany,David Clennon,Mary Beth Hurt",Paul Schrader,"G. Mac Brown,Linda Reisman",Paul Schrader,,Kristina Boden,Edward Lachman,,James C. Feng,Richard Hornung,Richard Hornung,Ma Kalaadevi Ananda
[Film131489],Voyage d'hiver,419008,,1993-01-01,18,,en,,Robert Cahen,,,,,,,,,,
[Film13149],Naked Killer,26877,/wjxWA2PByeX3ObfmY4Ow21Wqrde.jpg,1992-12-03,100,"Action,Crime,Romance",cn,"Chingmy Yau,Simon Yam,Carrie Ng,Yiu Wai,Hui Siu-Hung",Clarence Yiu-leung Fok,Wong Jing,Wong Jing,,,"Peter Pau,William Yim Wai-Lun",,Fang Ying,,,
[Film132028],Kyrie Eleison,176439,/qMSZHOnJgoqeRfZgzZ6GIy2JFkG.jpg,1993-03-05,60,"Thriller,Drama",ja,"Kiyomi Itō,Takeshi Itō,Kôichi Imaizumi,Mako,Mineo Sugiura",Hisayasu Satô,,Shirô Yumeno,,Shōji Sakai,Toshihiko Uryu,,,,,
[Film13205],The Heroic Trio,43636,/ilYFTXzy04qP5rZoQtWfz5JYH9a.jpg,1993-02-12,88,"Action,Fantasy,Science Fiction",cn,"Anita Mui,Michelle Yeoh,Maggie Cheung,Damian Lau,Anthony Wong",Johnnie To,"Johnnie To,Tony Ching Siu-Tung",Sandy Shaw,,Ng Kam-Wah,"Poon Hang-Sang,Tom Lau",William Wu Wai-Lap,Bruce Yu,,,
[Film13225],In the Heat of the Sun,161285,/jNZJ7MDqIzewzogD1OfWcEfxzWj.jpg,1994-09-01,134,Drama,zh,"Xia Yu,Ning Jing,Geng Le,Jiang Wen,Liu Xiaoning",Jiang Wen,"Zhang Wang,Youliang Guo,Ang-Chien Hsu,Po Ki",,,Ying Zhou,Gu Changwei,Wenjing Guo,,,,
[Film1323],Menace II Society,9516,/nS7yqmSVeNoH22VXj69JoFCxW1h.jpg,1993-05-26,97,"Drama,Crime",en,"Tyrin Turner,Larenz Tate,Glenn Plummer,Jada Pinkett Smith,Samuel L. Jackson","Albert Hughes,Allen Hughes",Darin Scott,,,Christopher Koefoed,Lisa Rinzler,Quincy Jones III,,Penny Barrett,Sylvia Vega-Vasquez,
[Film13252],Full Alert,42842,/fiRDv0It48AthPrzPbipYNfmPyl.jpg,1997-07-18,98,"Action,Drama,Crime",cn,"Lau Ching-wan,Francis Ng,Amanda Lee,Monica Chan,Jack Kao",Ringo Lam,Ringo Lam,,,"Angie Lam,Marco Mak Chi-Sin",,,"Choo Sung Pong,Wong Jing-Jing",Chin Man-Kei,,Fong Wai-Chung
[Film13278],Jacquot de Nantes,41789,/dJsZot5ADstj2zKFAFabvEmNzxd.jpg,1991-05-15,118,Drama,fr,"Philippe Maron,Edouard Joubeaud,Laurent Monnier,Brigitte De Villepoix,Daniel Dublet",Agnès Varda,,Agnès Varda,,Marie-Josée Audiard,"Agnès Godard,Patrick Blossier,Georges Strouvé",Joanna Bruzdowicz,,Olivier Radot,Françoise Disle,
[Film1328],Dead Presidents,11443,/eGfsSXizR11tTHVo0kuOOFPAxZt.jpg,1995-10-06,119,"Action,Drama,Crime",en,"Larenz Tate,Keith David,Chris Tucker,Freddy Rodríguez,Rose Jackson","Albert Hughes,Allen Hughes","Albert Hughes,Allen Hughes","Albert Hughes,Allen Hughes",,Dan Lebental,Lisa Rinzler,Danny Elfman,Kenneth Hardy,David Brisbin,Paul A. Simmons Jr.,"Sharyn Cordice,Lance Anderson"
[Film13372],Romy and Michele's High School Reunion,9611,/etg1pHDwJfWbr5XeOkVxErjBRld.jpg,1997-04-25,92,Comedy,en,"Mira Sorvino,Lisa Kudrow,Janeane Garofalo,Alan Cumming,Julia Campbell",David Mirkin,Laurence Mark,,,David Finfer,Reynaldo Villalobos,"James Newton Howard,Steve Bartek",,Mayne Berke,Mona May,"Thomas E. Surprenant,Kevin Haney,Collier Strong"
[Film13388],Girl 6,61752,/un5YpVy7fxb7PxlRlQqLusVM2SM.jpg,1996-03-22,108,Comedy,en,"Theresa Randle,Isaiah Washington,Spike Lee,Jenifer Lewis,Debi Mazar",Spike Lee,Spike Lee,Suzan-Lori Parks,,Sam Pollard,Malik Hassan Sayeed,,,Ina Mayhew,Sandra Hernandez,
[Film13404],Baby Blood,40258,/hSPq7k7rbxAH7KTVxRmy98OIsq7.jpg,1990-01-01,82,"Comedy,Horror",fr,"Emmanuelle Escourrou,Christian Sinniger,Jean-François Gallotte,Roselyne Geslot,François Frappier",Alain Robak,"Ariel Zeitoun,Joëlle Malberg,Irène Sohm","Alain Robak,Serge Cukier",,Élisabeth Moulinier,Bernard Déchet,Carlos Acciari,"Guillaume Lanoux,Jean-François Garreau,Jean-Claude Rive,Robert Ruscoe",,Zazou Gagarine,Benoît Lestang
[Film1340],"The Adventures of Priscilla, Queen of the Desert",2759,/4XZGeeGUKHlzO5lnGQLdwmjmJVZ.jpg,1994-05-31,104,"Drama,Comedy",en,"Hugo Weaving,Guy Pearce,Terence Stamp,Bill Hunter,Sarah Chadwick",Stephan Elliott,"Al Clark,Michael Hamlyn",,,Sue Blainey,Brian J. Breheny,Guy Gross,,,Lizzy Gardiner,
[Film134505],Alien Beasts,290456,,1991-09-04,75,"Horror,Science Fiction",en,"Neal Dealosi,Joe LaPenna,Mark Torreso,Sara Victor",Carl J. Sukenick,Carl J. Sukenick,,,,,,,,,
[Film13459],The Rocketeer,10249,/2tDFRESFwKww1LHRE8W1Exj9edH.jpg,1991-06-21,108,"Action,Adventure,Science Fiction,Family",en,"Timothy Dalton,Alan Arkin,Billy Campbell,Jennifer Connelly,Paul Sorvino",Joe Johnston,"Lawrence Gordon,Lloyd Levin,Charles Gordon",,,Arthur Schmidt,Hiro Narita,James Horner,,,,Rick Baker
[Film13520],Christmas in August,26935,/vCRcrz5zuQ9d8lgM3oEmgIqEe6b.jpg,1998-01-24,97,"Drama,Romance",ko,"Han Suk-kyu,Shim Eun-ha,Shin Goo,Oh Ji-hye,Lee Han-wi",Hur Jin-ho,"Tcha Sung-jai,Cho Min-hwan","Hur Jin-ho,Oh Seung-uk,Shin Dong-hwan",,Hahm Sung-won,You Yong-kil,,Park Elhen,,,
[Film1361],The Beautiful Troublemaker,12627,/h0I3HXJsNQ1pItvViRCKCDsLObD.jpg,1991-09-04,238,Drama,fr,"Michel Piccoli,Jane Birkin,Emmanuelle Béart,Marianne Denicourt,David Bursztein",Jacques Rivette,Martine Marignac,,,Nicole Lubtchansky,William Lubtchansky,,,Emmanuel de Chauvigny,Laurence Struz,
[Film136642],Gubben i stugan,153124,/7aOFtWpfVhwvypdIL1Knkpu7N3L.jpg,1996-10-11,88,Documentary,sv,Ragnar Fredriksson,Nina Hedenius,,,,,,,,,,
